ObservationID,ObservationDate,Telescope,Flux,FrequencyHz,SNR,DurationSec,DistanceLy,EventType
OBS001080,2015-02-14 23:00:00,Chandra,501.296,1424656073.79,13.164,0.8259,33366.06,Signal
OBS001081,2015-02-15 00:00:00,Chandra,493.227,1380882348.24,12.986,1.09,1103729.37,Signal
OBS001082,2015-02-15 01:00:00,Chandra,430.796,1401484872.69,17.015,0.9109,1185202.71,Signal
OBS001083,2015-02-15 02:00:00,Chandra,446.062,1382844399.96,14.88,1.0486,944974.37,Noise
OBS001084,2015-02-15 03:00:00,Keck,677.551,1389071038.85,14.21,0.1731,252007.51,Signal
OBS001085,2015-02-15 04:00:00,JWST,486.976,1429723012.92,15.68,0.4297,1152150.54,Noise
OBS001086,2015-02-15 05:00:00,Chandra,405.704,1402069143.3,2.877,0.6907,1133156.82,Signal
OBS001087,2015-02-15 06:00:00,Chandra,438.044,1388815950.53,3.066,1.1239,555609.68,Noise
OBS001088,2015-02-15 07:00:00,Chandra,632.044,1377095440.58,11.62,1.3642,323254.21,Noise
OBS001089,2015-02-15 08:00:00,VLT,581.073,1362565970.27,11.012,0.7507,873806.04,Signal
OBS001090,2015-02-15 09:00:00,HST,567.24,1374974387.33,14.899,0.6165,1326464.62,Signal
OBS001091,2015-02-15 10:00:00,Keck,469.097,1402239184.83,12.1,0.2135,1208327.37,Noise
OBS001092,2015-02-15 11:00:00,Keck,568.803,1419604675.37,14.909,1.0591,559581.5,Signal
OBS001093,2015-02-15 12:00:00,Chandra,422.773,1388792970.15,5.772,0.6349,1068462.54,Signal
OBS001094,2015-02-15 13:00:00,JWST,468.846,1431410872.01,11.946,1.6875,1443563.2,Noise
OBS001095,2015-02-15 14:00:00,JWST,616.377,1385649991.56,5.295,0.5782,413667.15,Noise
OBS001096,2015-02-15 15:00:00,HST,604.913,1395239765.54,13.934,1.4316,1031577.68,Noise
OBS001097,2015-02-15 16:00:00,Chandra,382.171,1378408465.59,2.609,1.0245,1669820.49,Noise
OBS001098,2015-02-15 17:00:00,VLT,397.337,1419815234.69,13.742,0.4915,362533.92,Noise
OBS001099,2015-02-15 18:00:00,HST,513.044,1441950212.28,4.655,0.8696,1577763.15,Noise
OBS001100,2015-02-15 19:00:00,Keck,707.136,1364763660.78,10.082,1.0314,1809593.73,Signal
OBS001101,2015-02-15 20:00:00,Keck,270.132,1393076758.63,16.475,0.7324,888897.24,Noise
OBS001102,2015-02-15 21:00:00,Keck,533.4,1425295596.94,13.137,1.0514,828495.69,Noise
OBS001103,2015-02-15 22:00:00,Chandra,334.875,1371061089.57,3.772,1.0448,1516547.21,Noise
OBS001104,2015-02-15 23:00:00,HST,423.88,1411333678.14,8.638,0.9789,906934.81,Noise
OBS001105,2015-02-16 00:00:00,JWST,456.269,1424429444.0,4.493,0.7951,176563.35,Noise
OBS001106,2015-02-16 01:00:00,HST,449.539,1401564576.29,3.526,0.4475,950602.7,Noise
OBS001107,2015-02-16 02:00:00,JWST,435.944,1411005261.42,12.588,0.777,1235201.98,Noise
OBS001108,2015-02-16 03:00:00,Chandra,500.865,1435218047.72,14.801,0.8528,1370041.93,Signal
OBS001109,2015-02-16 04:00:00,Chandra,435.769,1438968531.08,14.203,0.2372,559685.42,Signal
OBS001110,2015-02-16 05:00:00,HST,324.505,1398760655.74,15.013,0.8508,865099.44,Noise
OBS001111,2015-02-16 06:00:00,VLT,593.584,1389352443.01,11.94,0.771,1488453.63,Signal
OBS001112,2015-02-16 07:00:00,JWST,590.345,1381600397.78,10.633,0.411,970000.69,Noise
OBS001113,2015-02-16 08:00:00,HST,601.181,1419539283.01,6.635,0.7001,235631.0,Noise
OBS001114,2015-02-16 09:00:00,JWST,315.112,1372564488.84,9.8,0.7064,1618819.0,Noise
OBS001115,2015-02-16 10:00:00,HST,535.87,1394948519.24,5.393,1.379,892944.49,Noise
OBS001116,2015-02-16 11:00:00,Keck,581.117,1402053795.42,7.774,0.866,1545609.39,Signal
OBS001117,2015-02-16 12:00:00,Chandra,376.256,1389939949.75,12.445,1.1108,302271.65,Signal
OBS001118,2015-02-16 13:00:00,Keck,501.101,1405596405.3,11.411,0.7647,939506.63,Noise
OBS001119,2015-02-16 14:00:00,VLT,486.048,1451290266.37,27.324,0.2378,1254868.01,Signal
OBS001120,2015-02-16 15:00:00,Keck,721.058,1397568028.19,5.271,1.0017,956427.57,Noise
OBS001121,2015-02-16 16:00:00,HST,730.94,1391291887.45,11.375,0.6025,408496.9,Signal
OBS001122,2015-02-16 17:00:00,HST,300.277,1420306636.49,4.881,0.6993,193401.65,Signal
OBS001123,2015-02-16 18:00:00,JWST,799.271,1404791672.88,10.061,0.4841,1761632.56,Noise
OBS001124,2015-02-16 19:00:00,JWST,390.173,1428786715.42,10.265,0.8218,1124019.1,Noise
OBS001125,2015-02-16 20:00:00,Chandra,617.681,1403293752.4,16.224,1.1196,1583400.53,Noise
OBS001126,2015-02-16 21:00:00,Chandra,616.46,1395031535.84,9.752,1.0798,1464334.55,Signal
OBS001127,2015-02-16 22:00:00,Chandra,380.517,1364325502.24,11.043,1.2759,1298423.41,Noise
OBS001128,2015-02-16 23:00:00,VLT,559.192,1367605306.12,9.848,1.3184,839331.32,Noise
OBS001129,2015-02-17 00:00:00,Keck,487.096,1363286026.19,4.995,0.1862,1244883.46,Noise
OBS001130,2015-02-17 01:00:00,VLT,566.52,1407586783.33,8.739,0.4419,1716268.47,Signal
OBS001131,2015-02-17 02:00:00,Keck,527.681,1372755010.4,10.09,0.2575,1041505.46,Signal
OBS001132,2015-02-17 03:00:00,VLT,643.561,1425111547.32,12.369,0.9896,1950850.52,Noise
OBS001133,2015-02-17 04:00:00,VLT,509.048,1400604931.3,14.795,0.5921,250289.06,Noise
OBS001134,2015-02-17 05:00:00,VLT,479.855,1395116261.62,10.827,0.6532,196545.69,Signal
OBS001135,2015-02-17 06:00:00,VLT,631.528,1383122898.5,10.739,0.735,1494037.61,Signal
OBS001136,2015-02-17 07:00:00,HST,569.648,1412445174.97,3.396,0.9148,590628.53,Noise
OBS001137,2015-02-17 08:00:00,VLT,587.818,1383910043.61,14.699,0.3544,2021668.46,Noise
OBS001138,2015-02-17 09:00:00,JWST,420.25,1380292439.92,8.521,0.4223,1668670.69,Noise
OBS001139,2015-02-17 10:00:00,VLT,374.568,1423766998.41,15.736,0.8004,1793785.75,Noise
OBS001140,2015-02-17 11:00:00,Keck,431.873,1407092423.22,18.582,1.1596,1442218.15,Noise
OBS001141,2015-02-17 12:00:00,Chandra,425.501,1395301411.44,11.06,0.7924,539208.19,Noise
OBS001142,2015-02-17 13:00:00,JWST,594.344,1412828659.69,6.883,0.5625,170329.2,Noise
OBS001143,2015-02-17 14:00:00,Chandra,617.118,1400178637.46,11.917,0.1555,1747647.33,Signal
OBS001144,2015-02-17 15:00:00,Chandra,481.384,1407660263.01,13.744,1.0858,250215.9,Noise
OBS001145,2015-02-17 16:00:00,JWST,671.71,1383663041.95,10.422,0.5792,1792442.84,Noise
OBS001146,2015-02-17 17:00:00,Keck,664.216,1441407972.18,9.18,0.4558,1334807.38,Noise
OBS001147,2015-02-17 18:00:00,Keck,529.208,1388407600.65,14.818,0.2854,961873.67,Signal
OBS001148,2015-02-17 19:00:00,VLT,401.373,1431120326.54,14.488,0.3683,1221023.84,Noise
OBS001149,2015-02-17 20:00:00,VLT,689.045,1396222623.01,10.269,0.5116,1232645.47,Noise
OBS001150,2015-02-17 21:00:00,Chandra,492.678,1416141942.31,3.73,0.7283,898794.81,Noise
OBS001151,2015-02-17 22:00:00,JWST,515.14,1414684469.98,14.282,0.4374,1712843.62,Noise
OBS001152,2015-02-17 23:00:00,Keck,459.247,1422937035.1,8.163,0.8557,1695700.43,Noise
OBS001153,2015-02-18 00:00:00,Keck,393.225,1383187525.86,13.072,0.7261,1077829.65,Signal
OBS001154,2015-02-18 01:00:00,Chandra,323.763,1421512708.03,12.756,1.4666,700002.81,Signal
OBS001155,2015-02-18 02:00:00,JWST,575.944,1436928797.02,2.555,0.2887,1652977.02,Noise
OBS001156,2015-02-18 03:00:00,Keck,405.992,1394826140.42,12.405,0.8484,11280.19,Signal
OBS001157,2015-02-18 04:00:00,HST,867.144,1400694121.34,14.573,0.8522,1221946.3,Noise
OBS001158,2015-02-18 05:00:00,Chandra,369.671,1389531067.15,15.186,0.4908,1369787.55,Noise
OBS001159,2015-02-18 06:00:00,JWST,349.114,1393071274.96,12.587,0.8286,585824.08,Noise
OBS001160,2015-02-18 07:00:00,JWST,561.217,1434228455.98,2.114,1.0309,1486892.74,Noise
OBS001161,2015-02-18 08:00:00,Keck,683.518,1379915309.48,18.385,0.8289,986807.07,Noise
OBS001162,2015-02-18 09:00:00,Keck,507.751,1381157623.56,14.055,1.2153,727149.94,Signal
OBS001163,2015-02-18 10:00:00,Chandra,568.669,1432218018.73,5.983,0.1467,1481611.67,Signal
OBS001164,2015-02-18 11:00:00,Keck,278.774,1412490968.52,8.061,0.5473,457157.79,Signal
OBS001165,2015-02-18 12:00:00,Keck,418.699,1442407404.98,13.156,1.2425,1434596.67,Noise
OBS001166,2015-02-18 13:00:00,HST,371.166,1390991227.24,15.399,1.0736,8826.89,Signal
OBS001167,2015-02-18 14:00:00,HST,272.594,1402525622.74,9.56,0.9622,1142852.22,Noise
OBS001168,2015-02-18 15:00:00,JWST,514.038,1386786461.12,16.128,1.17,1021921.98,Noise
OBS001169,2015-02-18 16:00:00,Chandra,230.861,1402866023.37,3.036,0.225,730152.12,Noise
OBS001170,2015-02-18 17:00:00,Chandra,341.336,1364518066.05,6.788,1.0387,1194812.43,Signal
OBS001171,2015-02-18 18:00:00,VLT,435.537,1413699091.13,1.678,1.1193,960214.94,Noise
OBS001172,2015-02-18 19:00:00,VLT,400.246,1406469481.67,7.513,0.6024,1527347.81,Noise
OBS001173,2015-02-18 20:00:00,JWST,547.569,1398848906.75,19.54,1.5888,1280075.49,Noise
OBS001174,2015-02-18 21:00:00,HST,536.67,1392192713.51,22.289,0.8589,1226347.12,Noise
OBS001175,2015-02-18 22:00:00,HST,607.256,1382104920.25,13.173,0.1422,1145930.6,Noise
OBS001176,2015-02-18 23:00:00,JWST,590.286,1414554258.24,8.808,0.9144,763916.77,Noise
OBS001177,2015-02-19 00:00:00,JWST,636.898,1376578200.29,10.892,0.584,849098.23,Noise
OBS001178,2015-02-19 01:00:00,HST,499.77,1410237918.24,14.367,1.1495,1124107.92,Signal
OBS001179,2015-02-19 02:00:00,JWST,536.416,1441489027.9,4.185,0.9644,913320.26,Signal
OBS001180,2015-02-19 03:00:00,HST,561.382,1429710429.77,9.138,0.6206,1555726.42,Signal
OBS001181,2015-02-19 04:00:00,VLT,516.999,1369897441.15,19.174,1.2507,1046725.09,Signal
OBS001182,2015-02-19 05:00:00,Chandra,452.337,1389265238.79,6.771,1.0818,1187983.3,Signal
OBS001183,2015-02-19 06:00:00,VLT,460.107,1408429014.81,8.255,0.5516,298658.03,Noise
OBS001184,2015-02-19 07:00:00,Keck,401.893,1398594361.56,12.066,0.7544,1471615.14,Signal
OBS001185,2015-02-19 08:00:00,Keck,550.594,1372011885.63,13.416,0.9551,709413.2,Signal
OBS001186,2015-02-19 09:00:00,JWST,488.718,1407706319.03,8.875,0.6907,478673.21,Signal
OBS001187,2015-02-19 10:00:00,HST,420.419,1399799662.1,12.385,0.6997,1823093.0,Signal
OBS001188,2015-02-19 11:00:00,Keck,420.531,1438286508.17,15.04,0.811,1348810.76,Signal
OBS001189,2015-02-19 12:00:00,Keck,354.752,1394935425.95,21.807,0.4803,1488547.86,Signal
OBS001190,2015-02-19 13:00:00,HST,617.461,1423360067.71,11.369,0.1302,1227248.09,Signal
OBS001191,2015-02-19 14:00:00,Keck,509.434,1374658231.94,11.794,0.8717,953424.6,Noise
OBS001192,2015-02-19 15:00:00,JWST,396.464,1379439814.04,19.637,0.2033,860198.0,Signal
OBS001193,2015-02-19 16:00:00,HST,597.026,1414433239.2,9.254,0.5021,1389555.09,Signal
OBS001194,2015-02-19 17:00:00,VLT,432.746,1421674615.61,5.378,0.2685,1566259.52,Noise
OBS001195,2015-02-19 18:00:00,Keck,331.22,1380852145.48,13.251,0.3055,965908.13,Signal
OBS001196,2015-02-19 19:00:00,VLT,622.547,1400481548.13,17.381,0.9279,2036271.43,Signal
OBS001197,2015-02-19 20:00:00,VLT,435.548,1372368416.53,13.805,0.7333,901340.73,Signal
OBS001198,2015-02-19 21:00:00,Chandra,450.932,1396375603.47,11.515,0.7225,302995.78,Noise
OBS001199,2015-02-19 22:00:00,Chandra,504.942,1416738455.71,4.758,0.4052,139238.63,Noise
OBS001200,2015-02-19 23:00:00,VLT,637.111,1391300830.02,11.708,0.6032,156112.32,Noise
OBS001201,2015-02-20 00:00:00,Chandra,502.404,1395019305.88,18.166,0.9129,793094.1,Signal
OBS001202,2015-02-20 01:00:00,Keck,356.106,1377404092.03,5.829,0.7844,883990.99,Noise
OBS001203,2015-02-20 02:00:00,Chandra,565.265,1387032831.73,10.776,1.0468,1341299.82,Signal
OBS001204,2015-02-20 03:00:00,VLT,441.801,1435162218.32,10.063,1.0895,985695.98,Noise
OBS001205,2015-02-20 04:00:00,VLT,726.551,1401458497.83,8.511,0.7243,1421685.52,Signal
OBS001206,2015-02-20 05:00:00,Chandra,499.866,1379953844.67,13.24,0.2443,1022446.42,Noise
OBS001207,2015-02-20 06:00:00,Keck,231.796,1393704561.0,14.217,0.573,1006760.71,Signal
OBS001208,2015-02-20 07:00:00,VLT,542.884,1368051447.58,14.164,0.7707,711242.56,Signal
OBS001209,2015-02-20 08:00:00,JWST,733.352,1379716806.16,7.116,0.5671,1711294.23,Signal
OBS001210,2015-02-20 09:00:00,Chandra,689.11,1427206794.78,3.77,0.4836,234257.85,Signal
OBS001211,2015-02-20 10:00:00,VLT,719.715,1397150351.51,13.312,0.8209,1150655.15,Noise
OBS001212,2015-02-20 11:00:00,VLT,377.629,1437814603.52,9.47,1.5291,909174.77,Noise
OBS001213,2015-02-20 12:00:00,Keck,609.458,1398093043.23,21.192,0.6535,1390877.3,Signal
OBS001214,2015-02-20 13:00:00,Chandra,413.361,1399280426.08,21.423,0.7992,989585.3,Signal
OBS001215,2015-02-20 14:00:00,HST,526.915,1412817883.17,21.953,0.4064,1004321.85,Noise
OBS001216,2015-02-20 15:00:00,HST,347.246,1346548248.36,7.299,1.173,866680.19,Noise
OBS001217,2015-02-20 16:00:00,Keck,422.665,1404098786.47,14.847,1.0624,1696628.2,Noise
OBS001218,2015-02-20 17:00:00,VLT,418.85,1399020270.24,16.355,1.0417,1001202.94,Noise
OBS001219,2015-02-20 18:00:00,Chandra,607.827,1429720777.87,15.792,1.2079,1984825.61,Noise
OBS001220,2015-02-20 19:00:00,Keck,596.086,1419293587.88,10.228,0.6718,1136123.54,Noise
OBS001221,2015-02-20 20:00:00,VLT,533.218,1377326166.29,18.396,0.7093,1010879.92,Signal
OBS001222,2015-02-20 21:00:00,Keck,337.949,1424842772.37,12.002,1.313,927336.52,Noise
OBS001223,2015-02-20 22:00:00,Chandra,462.603,1394753709.49,12.641,0.9898,1282123.45,Noise
OBS001224,2015-02-20 23:00:00,VLT,410.466,1381910935.47,4.311,0.1342,705803.31,Signal
OBS001225,2015-02-21 00:00:00,Keck,604.361,1403942065.02,15.224,0.9364,1072871.2,Noise
OBS001226,2015-02-21 01:00:00,Chandra,641.382,1395944612.89,10.698,0.6255,1004068.51,Signal
OBS001227,2015-02-21 02:00:00,HST,626.766,1430769306.28,14.324,1.0695,1162623.85,Signal
OBS001228,2015-02-21 03:00:00,Chandra,409.374,1406812440.57,13.176,0.9225,1175015.16,Noise
OBS001229,2015-02-21 04:00:00,HST,171.256,1404113178.42,12.905,0.2778,1200997.44,Noise
OBS001230,2015-02-21 05:00:00,JWST,287.965,1418012941.66,11.771,0.8806,1047452.37,Signal
OBS001231,2015-02-21 06:00:00,Chandra,670.595,1421857432.36,15.933,0.8632,1784471.75,Noise
OBS001232,2015-02-21 07:00:00,VLT,451.849,1415672101.89,11.006,0.909,1211284.41,Signal
OBS001233,2015-02-21 08:00:00,Chandra,409.913,1428389269.46,4.724,0.9727,2302993.14,Noise
OBS001234,2015-02-21 09:00:00,VLT,697.119,1412173648.26,14.845,1.2488,1024925.7,Signal
OBS001235,2015-02-21 10:00:00,VLT,651.819,1403353029.29,7.955,0.9242,1479456.65,Noise
OBS001236,2015-02-21 11:00:00,JWST,502.934,1424783441.24,5.379,0.8069,636975.4,Noise
OBS001237,2015-02-21 12:00:00,HST,464.792,1398182077.2,6.889,1.1444,1700394.63,Noise
OBS001238,2015-02-21 13:00:00,HST,484.148,1400664930.33,13.417,1.4728,647858.03,Noise
OBS001239,2015-02-21 14:00:00,JWST,527.26,1434431538.35,11.517,1.0745,1227939.01,Signal
OBS001240,2015-02-21 15:00:00,HST,692.006,1432438482.56,1.337,0.8619,867786.4,Signal
OBS001241,2015-02-21 16:00:00,Keck,550.696,1399836483.86,10.082,0.9298,1226003.9,Signal
OBS001242,2015-02-21 17:00:00,VLT,587.123,1390928968.45,17.846,0.8768,882601.88,Noise
OBS001243,2015-02-21 18:00:00,Chandra,640.312,1429263470.0,9.744,0.8056,605373.55,Signal
OBS001244,2015-02-21 19:00:00,Keck,359.639,1416008367.16,11.173,1.4496,864203.86,Noise
OBS001245,2015-02-21 20:00:00,Chandra,590.583,1406311625.08,17.215,0.5753,1770790.06,Signal
OBS001246,2015-02-21 21:00:00,Chandra,464.652,1393562545.8,15.977,1.1465,1233638.13,Noise
OBS001247,2015-02-21 22:00:00,Chandra,198.069,1406633931.57,17.109,0.7622,355574.99,Noise
OBS001248,2015-02-21 23:00:00,Keck,244.62,1399565830.8,1.863,0.3559,1547691.35,Noise
OBS001249,2015-02-22 00:00:00,JWST,377.826,1386713236.41,20.668,0.7435,554242.91,Noise
OBS001250,2015-02-22 01:00:00,Chandra,563.747,1402580846.57,15.182,0.636,1371679.64,Signal
OBS001251,2015-02-22 02:00:00,JWST,513.656,1405308480.91,24.307,0.9733,1276582.57,Signal
OBS001252,2015-02-22 03:00:00,Keck,522.124,1392492098.66,8.088,0.8274,1308155.23,Noise
OBS001253,2015-02-22 04:00:00,HST,734.113,1418076513.77,3.183,0.4934,1926594.58,Noise
OBS001254,2015-02-22 05:00:00,VLT,347.709,1425776647.85,12.036,1.2413,585679.54,Noise
OBS001255,2015-02-22 06:00:00,VLT,496.708,1419397953.87,10.623,1.127,1305397.39,Noise
OBS001256,2015-02-22 07:00:00,HST,536.532,1394475032.3,15.268,1.2758,1629794.31,Signal
OBS001257,2015-02-22 08:00:00,JWST,411.647,1415116430.08,17.375,0.8711,678329.15,Noise
OBS001258,2015-02-22 09:00:00,Keck,503.399,1401559227.95,11.564,0.7893,627123.21,Signal
OBS001259,2015-02-22 10:00:00,Keck,308.006,1375285080.43,10.796,1.0111,856406.23,Noise
OBS001260,2015-02-22 11:00:00,Chandra,669.189,1413454587.57,14.614,0.6268,1162366.52,Noise
OBS001261,2015-02-22 12:00:00,JWST,418.206,1402922632.82,10.718,0.839,294761.86,Signal
OBS001262,2015-02-22 13:00:00,Chandra,743.768,1451870960.04,10.3,0.7473,1275701.0,Noise
OBS001263,2015-02-22 14:00:00,Keck,496.103,1429145417.27,17.186,0.3617,295806.63,Noise
OBS001264,2015-02-22 15:00:00,Chandra,623.366,1414223003.14,18.299,0.8382,1646665.41,Noise
OBS001265,2015-02-22 16:00:00,JWST,493.604,1404983410.03,17.42,0.6677,1256883.41,Noise
OBS001266,2015-02-22 17:00:00,HST,496.311,1403274445.1,11.159,0.7272,1956569.94,Noise
OBS001267,2015-02-22 18:00:00,HST,429.916,1379926211.93,1.301,0.9091,1334391.88,Noise
OBS001268,2015-02-22 19:00:00,JWST,514.295,1365220255.46,11.259,1.1818,847619.77,Noise
OBS001269,2015-02-22 20:00:00,Chandra,538.16,1382548817.82,8.21,0.5454,600661.43,Noise
OBS001270,2015-02-22 21:00:00,HST,405.889,1399045659.64,11.351,0.699,1119445.53,Signal
OBS001271,2015-02-22 22:00:00,JWST,484.995,1357889214.44,8.645,0.5705,984874.71,Signal
OBS001272,2015-02-22 23:00:00,HST,426.788,1389113564.15,11.896,0.5509,1593069.52,Noise
OBS001273,2015-02-23 00:00:00,Chandra,775.96,1395047739.34,6.804,0.6216,535690.59,Noise
OBS001274,2015-02-23 01:00:00,VLT,489.232,1395691468.93,5.596,0.7411,2010451.0,Noise
OBS001275,2015-02-23 02:00:00,VLT,685.428,1386765528.04,18.113,0.9758,1637388.47,Signal
OBS001276,2015-02-23 03:00:00,VLT,476.525,1393169723.71,7.152,0.8961,898238.18,Signal
OBS001277,2015-02-23 04:00:00,VLT,531.115,1434477876.56,12.002,0.4829,1898910.45,Noise
OBS001278,2015-02-23 05:00:00,VLT,341.436,1413242905.63,16.773,1.1882,608435.95,Signal
OBS001279,2015-02-23 06:00:00,HST,446.351,1388793984.46,16.572,1.0833,1102794.89,Signal
OBS001280,2015-02-23 07:00:00,Chandra,525.264,1398633044.23,15.974,0.5296,361764.47,Signal
OBS001281,2015-02-23 08:00:00,VLT,690.32,1399433733.29,13.514,1.1672,1923284.63,Noise
OBS001282,2015-02-23 09:00:00,VLT,526.638,1384640891.33,15.62,0.8981,176306.59,Noise
OBS001283,2015-02-23 10:00:00,JWST,666.046,1384617395.65,18.865,0.7531,279779.15,Signal
OBS001284,2015-02-23 11:00:00,Chandra,576.887,1420210480.41,14.125,0.9074,682643.45,Noise
OBS001285,2015-02-23 12:00:00,JWST,695.288,1391604312.45,2.814,0.7923,1661161.84,Signal
OBS001286,2015-02-23 13:00:00,HST,492.915,1378106072.26,9.357,0.9635,1477422.44,Noise
OBS001287,2015-02-23 14:00:00,Chandra,786.827,1399137193.12,15.482,0.8562,1061025.31,Signal
OBS001288,2015-02-23 15:00:00,JWST,441.752,1402360195.06,8.865,0.6988,1509463.11,Noise
OBS001289,2015-02-23 16:00:00,HST,408.025,1360545915.52,20.101,0.1923,942293.14,Signal
OBS001290,2015-02-23 17:00:00,VLT,354.794,1399185072.84,11.684,0.9582,1211214.39,Signal
OBS001291,2015-02-23 18:00:00,JWST,779.723,1417359598.69,12.426,0.6879,1825863.04,Signal
OBS001292,2015-02-23 19:00:00,Chandra,598.334,1409024587.71,17.624,1.0334,876690.56,Noise
OBS001293,2015-02-23 20:00:00,Keck,459.906,1444595902.3,11.086,0.9445,616813.69,Noise
OBS001294,2015-02-23 21:00:00,HST,649.883,1425022189.65,12.881,0.6957,1235185.86,Signal
OBS001295,2015-02-23 22:00:00,Chandra,582.523,1428978680.5,16.496,1.1069,1370137.15,Signal
OBS001296,2015-02-23 23:00:00,Keck,735.935,1456001718.72,4.639,0.8615,1055223.87,Noise
OBS001297,2015-02-24 00:00:00,JWST,314.26,1415163125.24,10.574,0.8491,1501690.66,Noise
OBS001298,2015-02-24 01:00:00,VLT,468.157,1403261404.16,16.146,0.7586,899370.43,Signal
OBS001299,2015-02-24 02:00:00,Keck,444.497,1419474805.87,12.328,1.3051,1063773.0,Noise
OBS001300,2015-02-24 03:00:00,HST,263.158,1388815271.33,19.337,0.586,1187287.44,Noise
OBS001301,2015-02-24 04:00:00,VLT,627.239,1402153726.39,4.12,0.7032,1143680.52,Noise
OBS001302,2015-02-24 05:00:00,Keck,467.552,1387045447.14,3.55,0.4288,1806635.81,Noise
OBS001303,2015-02-24 06:00:00,VLT,588.756,1407959691.15,15.848,1.018,1184778.13,Noise
OBS001304,2015-02-24 07:00:00,Chandra,783.173,1386961818.24,16.329,0.6254,848048.93,Noise
OBS001305,2015-02-24 08:00:00,VLT,457.611,1386261430.0,11.034,0.659,1263990.85,Noise
OBS001306,2015-02-24 09:00:00,VLT,449.462,1408269465.86,14.002,0.6449,1504425.42,Signal
OBS001307,2015-02-24 10:00:00,JWST,514.24,1397245771.18,15.726,0.8188,1387117.72,Noise
OBS001308,2015-02-24 11:00:00,JWST,618.47,1361449577.29,7.931,0.4248,1359403.79,Noise
OBS001309,2015-02-24 12:00:00,Keck,431.994,1370888861.57,8.466,0.127,250974.93,Signal
OBS001310,2015-02-24 13:00:00,Chandra,424.285,1377054670.17,12.949,0.9373,246256.31,Noise
OBS001311,2015-02-24 14:00:00,Keck,626.863,1382340561.88,16.52,0.1659,1637632.27,Signal
OBS001312,2015-02-24 15:00:00,JWST,545.437,1408288466.59,6.17,1.0562,1219428.72,Signal
OBS001313,2015-02-24 16:00:00,VLT,254.633,1404378776.94,11.01,1.2676,989211.29,Noise
OBS001314,2015-02-24 17:00:00,Chandra,352.953,1421305587.43,10.779,0.7507,1347156.51,Signal
OBS001315,2015-02-24 18:00:00,Chandra,680.148,1415056036.46,14.09,1.1898,1963654.97,Noise
OBS001316,2015-02-24 19:00:00,JWST,548.231,1421438059.12,11.957,0.7927,1706765.58,Signal
OBS001317,2015-02-24 20:00:00,VLT,408.536,1412167923.83,9.271,1.2798,1481110.29,Noise
OBS001318,2015-02-24 21:00:00,Keck,479.551,1404193586.18,18.243,0.6631,556637.18,Noise
OBS001319,2015-02-24 22:00:00,Keck,501.588,1421987034.85,9.304,0.0905,621604.6,Noise
OBS001320,2015-02-24 23:00:00,JWST,588.288,1418388255.83,10.54,0.776,193202.34,Noise
OBS001321,2015-02-25 00:00:00,HST,337.008,1407521907.35,4.043,1.3124,1316756.74,Noise
OBS001322,2015-02-25 01:00:00,JWST,399.086,1425421437.42,8.432,0.9605,1554313.6,Noise
OBS001323,2015-02-25 02:00:00,Keck,532.755,1353084235.15,14.58,0.6454,1595089.02,Noise
OBS001324,2015-02-25 03:00:00,Chandra,488.02,1394190736.52,13.603,0.8987,1337715.24,Noise
OBS001325,2015-02-25 04:00:00,Chandra,568.623,1393884190.69,14.998,1.0913,922966.57,Noise
OBS001326,2015-02-25 05:00:00,HST,352.459,1423053657.55,14.755,0.7743,717861.27,Noise
OBS001327,2015-02-25 06:00:00,VLT,542.855,1431427899.94,22.439,1.5879,587317.6,Signal
OBS001328,2015-02-25 07:00:00,HST,630.99,1370996412.6,8.261,0.6448,918287.58,Signal
OBS001329,2015-02-25 08:00:00,VLT,558.418,1428223343.48,3.903,1.1008,511086.87,Noise
